id,movie_title,year,actor_1_name,actor_2_name,actor_3_name,director_name,genres,comb
591274,fear street part two: 1978,2021.0,Sadie Sink,Emily Rudd,Ryan Simpkins,Leigh Janiak,Mystery Horror Fantasy,Sadie Sink Emily Rudd Ryan Simpkins Leigh Janiak Mystery Horror Fantasy
653715,summertime,2021.0,Tyris Winter,Marquesha Babers,Maia Mayor,Carlos López Estrada,Comedy Drama Music,Tyris Winter Marquesha Babers Maia Mayor Carlos López Estrada Comedy Drama Music
574060,gunpowder milkshake,2021.0,Karen Gillan,Lena Headey,Carla Gugino,Navot Papushado,Action Crime Thriller,Karen Gillan Lena Headey Carla Gugino Navot Papushado Action Crime Thriller
379686,space jam: a new legacy,2021.0,LeBron James,Don Cheadle,Khris Davis,Malcolm D. Lee,Family Animation Comedy Science Fiction,LeBron James Don Cheadle Khris Davis Malcolm D. Lee Family Animation Comedy Science Fiction
585216,escape room: tournament of champions,2021.0,Taylor Russell,Logan Miller,Indya Moore,Adam Robitel,Horror Thriller Mystery,Taylor Russell Logan Miller Indya Moore Adam Robitel Horror Thriller Mystery
591275,fear street part three: 1666,2021.0,Kiana Madeira,Ashley Zukerman,Gillian Jacobs,Leigh Janiak,Mystery Horror,Kiana Madeira Ashley Zukerman Gillian Jacobs Leigh Janiak Mystery Horror
481879,die in a gunfight,2021.0,Alexandra Daddario,Diego Boneta,Justin Chatwin,Colin Schiffli,Action Comedy Romance,Alexandra Daddario Diego Boneta Justin Chatwin Colin Schiffli Action Comedy Romance
635731,pig,2021.0,Nicolas Cage,Alex Wolff,Adam Arkin,Michael Sarnoski,Drama Thriller,Nicolas Cage Alex Wolff Adam Arkin Michael Sarnoski Drama Thriller
774714,out of death,2021.0,Bruce Willis,Jaime King,Lala Kent,Mike Burns,Action Thriller,Bruce Willis Jaime King Lala Kent Mike Burns Action Thriller
642732,roadrunner: a film about anthony bourdain,2021.0,Anthony Bourdain,unknown,unknown,Morgan Neville,Documentary,Anthony Bourdain unknown unknown Morgan Neville Documentary
776559,how it ends,2021.0,Zoe Lister-Jones,Cailee Spaeny,Olivia Wilde,"Daryl Wein, Zoe Lister-Jones",Comedy Drama,"Zoe Lister-Jones Cailee Spaeny Olivia Wilde Daryl Wein, Zoe Lister-Jones Comedy Drama"
730840,trollhunters: rise of the titans,2021.0,Emile Hirsch,Lexi Medrano,Charlie Saxton,"Johane Matte, Andrew L. Schmidt, Franciso Ruiz Velasco",Animation Fantasy Family Action Adventure,"Emile Hirsch Lexi Medrano Charlie Saxton Johane Matte, Andrew L. Schmidt, Franciso Ruiz Velasco Animation Fantasy Family Action Adventure"
568620,snake eyes,2021.0,Henry Golding,Andrew Koji,Úrsula Corberó,Robert Schwentke,Action Adventure,Henry Golding Andrew Koji Úrsula Corberó Robert Schwentke Action Adventure
631843,old,2021.0,Gael García Bernal,Vicky Krieps,Rufus Sewell,M. Night Shyamalan,Thriller Mystery Horror,Gael García Bernal Vicky Krieps Rufus Sewell M. Night Shyamalan Thriller Mystery Horror
552269,joe bell,2021.0,Mark Wahlberg,Reid Miller,Connie Britton,Reinaldo Marcus Green,Drama Adventure,Mark Wahlberg Reid Miller Connie Britton Reinaldo Marcus Green Drama Adventure
617502,jolt,2021.0,Tanya Wexler (director); Scott Wascha (screenwriter); Kate Beckinsale,Bobby Cannavale,Laverne Cox,Tanya Wexler,Action Thriller,Tanya Wexler (director); Scott Wascha (screenwriter); Kate Beckinsale Bobby Cannavale Laverne Cox Tanya Wexler Action Thriller
693113,midnight in the switchgrass,2021.0,Megan Fox,Bruce Willis,Emile Hirsch,Randall Emmett,Crime Mystery Thriller Action,Megan Fox Bruce Willis Emile Hirsch Randall Emmett Crime Mystery Thriller Action
528360,broken diamonds,2021.0,Ben Platt,Lola Kirke,Yvette Nicole Brown,Peter Sattler,Drama,Ben Platt Lola Kirke Yvette Nicole Brown Peter Sattler Drama
834027,val,2021.0,Leo Scott,Ting Poo (directors); Val Kilmer,unknown,"Leo Scott, Ting Poo",Documentary,"Leo Scott Ting Poo (directors); Val Kilmer unknown Leo Scott, Ting Poo Documentary"
776519,ailey,2021.0,Jamila Wignot (director),unknown,unknown,Jamila Wignot,Documentary,Jamila Wignot (director) unknown unknown Jamila Wignot Documentary
451048,jungle cruise,2021.0,Dwayne Johnson,Emily Blunt,Édgar Ramírez,Jaume Collet-Serra,Action Adventure Fantasy,Dwayne Johnson Emily Blunt Édgar Ramírez Jaume Collet-Serra Action Adventure Fantasy
449406,vivo,2021.0,Lin-Manuel Miranda,Ynairaly Simo,Zoe Saldana,Kirk DeMicco,Animation Family Comedy,Lin-Manuel Miranda Ynairaly Simo Zoe Saldana Kirk DeMicco Animation Family Comedy
616651,stillwater,2021.0,Matt Damon,Camille Cottin,Abigail Breslin,Tom McCarthy,Drama Crime Thriller,Matt Damon Camille Cottin Abigail Breslin Tom McCarthy Drama Crime Thriller
559907,the green knight,2021.0,Dev Patel,Alicia Vikander,Joel Edgerton,David Lowery,Adventure Drama Fantasy,Dev Patel Alicia Vikander Joel Edgerton David Lowery Adventure Drama Fantasy
607430,nine days,2021.0,Winston Duke,Zazie Beetz,Benedict Wong,Edson Oda,Drama Fantasy,Winston Duke Zazie Beetz Benedict Wong Edson Oda Drama Fantasy
830991,ride the eagle,2021.0,Jake Johnson,D'Arcy Carden,J.K. Simmons,Trent O'Donnell,Comedy Drama,Jake Johnson D'Arcy Carden J.K. Simmons Trent O'Donnell Comedy Drama
653568,the evening hour,2021.0,Philip Ettinger,Stacy Martin,Cosmo Jarvis,Braden King,Drama,Philip Ettinger Stacy Martin Cosmo Jarvis Braden King Drama
906237,lorelei,2021.0,Pablo Schreiber,Jena Malone,unknown,Sabrina Doyle,Fantasy,Pablo Schreiber Jena Malone unknown Sabrina Doyle Fantasy
698495,enemies of the state,2021.0,Sonia Kennebeck (director),unknown,unknown,Sonia Kennebeck,Documentary,Sonia Kennebeck (director) unknown unknown Sonia Kennebeck Documentary
436969,the suicide squad,2021.0,Idris Elba,Margot Robbie,John Cena,James Gunn,Action Comedy Adventure,Idris Elba Margot Robbie John Cena James Gunn Action Comedy Adventure
624789,naked singularity,2021.0,John Boyega,Olivia Cooke,Bill Skarsgård,Chase Palmer,Crime Drama,John Boyega Olivia Cooke Bill Skarsgård Chase Palmer Crime Drama
682532,john and the hole,2021.0,Charlie Shotwell,Michael C. Hall,Jennifer Ehle,Pascual Sisto,Drama Thriller,Charlie Shotwell Michael C. Hall Jennifer Ehle Pascual Sisto Drama Thriller
717693,playing god,2021.0,Hannah Kasulka,Luke Benward,Jude Demorest,Scott Brignac,Comedy Drama,Hannah Kasulka Luke Benward Jude Demorest Scott Brignac Comedy Drama
639848,she ball,2021.0,Nick Cannon,Chris Brown,Jaliyuh Manuel,Nick Cannon,Drama,Nick Cannon Chris Brown Jaliyuh Manuel Nick Cannon Drama
727745,the kissing booth 3,2021.0,Joey King,Joel Courtney,Jacob Elordi,Vince Marcello,Romance Comedy,Joey King Joel Courtney Jacob Elordi Vince Marcello Romance Comedy
776523,homeroom,2021.0,Peter Nicks (director),unknown,unknown,Peter Nicks,Documentary,Peter Nicks (director) unknown unknown Peter Nicks Documentary
550988,free guy,2021.0,Ryan Reynolds,Jodie Comer,Lil Rel Howery,Shawn Levy,Comedy Adventure Science Fiction,Ryan Reynolds Jodie Comer Lil Rel Howery Shawn Levy Comedy Adventure Science Fiction
592863,respect,2021.0,Jennifer Hudson,Forest Whitaker,Marlon Wayans,Liesl Tommy,Music Drama History,Jennifer Hudson Forest Whitaker Marlon Wayans Liesl Tommy Music Drama History
597433,beckett,2021.0,John David Washington,Boyd Holbrook,Vicky Krieps,Ferdinando Cito Filomarino,Crime Mystery Thriller,John David Washington Boyd Holbrook Vicky Krieps Ferdinando Cito Filomarino Crime Mystery Thriller
482373,don't breathe 2,2021.0,Stephen Lang,Brendan Sexton III,Madelyn Grace,Rodo Sayagues,Thriller Horror,Stephen Lang Brendan Sexton III Madelyn Grace Rodo Sayagues Thriller Horror
776503,coda,2021.0,Emilia Jones,Eugenio Derbez,Troy Kotsur,Sian Heder,Drama Music Romance,Emilia Jones Eugenio Derbez Troy Kotsur Sian Heder Drama Music Romance
736117,not going quietly,2021.0,Amanda Roddy (screenplay),unknown,unknown,Nicholas Bruckman,Documentary,Amanda Roddy (screenplay) unknown unknown Nicholas Bruckman Documentary
675445,paw patrol: the movie,2021.0,Iain Armitage,Marsai Martin,Ron Pardo,Cal Brunker,Animation Family Adventure Comedy,Iain Armitage Marsai Martin Ron Pardo Cal Brunker Animation Family Adventure Comedy
579047,reminiscence,2021.0,Hugh Jackman,Rebecca Ferguson,Thandiwe Newton,Lisa Joy,Mystery Science Fiction,Hugh Jackman Rebecca Ferguson Thandiwe Newton Lisa Joy Mystery Science Fiction
645788,the protégé,2021.0,Michael Keaton,Maggie Q,Samuel L. Jackson,Martin Campbell,Action Thriller,Michael Keaton Maggie Q Samuel L. Jackson Martin Campbell Action Thriller
619297,sweet girl,2021.0,Jason Momoa,Isabela Merced,Manuel Garcia-Rulfo,Brian Andrew Mendoza,Action Thriller Drama,Jason Momoa Isabela Merced Manuel Garcia-Rulfo Brian Andrew Mendoza Action Thriller Drama
410113,the loud house movie,2021.0,Dave Needham (director); Asher Bishop,David Tennant,Michelle Gomez,Dave Needham,Animation Family Comedy Adventure Fantasy,Dave Needham (director); Asher Bishop David Tennant Michelle Gomez Dave Needham Animation Family Comedy Adventure Fantasy
547565,the night house,2021.0,Rebecca Hall,Sarah Goldberg,Evan Jonigkeit,David Bruckner,Drama Horror Mystery Thriller,Rebecca Hall Sarah Goldberg Evan Jonigkeit David Bruckner Drama Horror Mystery Thriller
662712,flag day,2021.0,Dylan Penn,Sean Penn,Katheryn Winnick,Sean Penn,Drama Thriller Crime,Dylan Penn Sean Penn Katheryn Winnick Sean Penn Drama Thriller Crime
776660,cryptozoo,2021.0,Lake Bell,Michael Cera,Angeliki Papoulia,Dash Shaw,Animation Fantasy,Lake Bell Michael Cera Angeliki Papoulia Dash Shaw Animation Fantasy
682376,habit,2021.0,Josie Ho,Bella Thorne,Gavin Rossdale,Janell Shirtcliff,Crime Thriller Comedy,Josie Ho Bella Thorne Gavin Rossdale Janell Shirtcliff Crime Thriller Comedy
774021,demonic,2021.0,Carly Pope,Chris William Martin,Michael Rogers,Neill Blomkamp,Drama Horror Science Fiction,Carly Pope Chris William Martin Michael Rogers Neill Blomkamp Drama Horror Science Fiction
850099,risen,2021.0,Caroline McQuade,Kenneth Trujillo,Wassim Hawat,Eddie Arya,Science Fiction Drama Thriller,Caroline McQuade Kenneth Trujillo Wassim Hawat Eddie Arya Science Fiction Drama Thriller
666243,the witcher: nightmare of the wolf,2021.0,Theo James,Lara Pulver,Graham McTavish,Kwang Il Han,Animation Action Fantasy,Theo James Lara Pulver Graham McTavish Kwang Il Han Animation Action Fantasy
665894,really love,2021.0,Kofi Siriboe,Yootha Wong-Loi-Sing,Blair Underwood,Angel Kristi Williams,Romance Drama,Kofi Siriboe Yootha Wong-Loi-Sing Blair Underwood Angel Kristi Williams Romance Drama
565028,candyman,2021.0,Yahya Abdul-Mateen II,Teyonah Parris,Nathan Stewart-Jarrett,Nia DaCosta,Horror Mystery Thriller,Yahya Abdul-Mateen II Teyonah Parris Nathan Stewart-Jarrett Nia DaCosta Horror Mystery Thriller
653349,vacation friends,2021.0,John Cena,Lil Rel Howery,Yvonne Orji,Clay Tarver,Comedy,John Cena Lil Rel Howery Yvonne Orji Clay Tarver Comedy
347626,he's all that,2021.0,Addison Rae,Tanner Buchanan,Madison Pettis,Mark Waters,Romance Comedy,Addison Rae Tanner Buchanan Madison Pettis Mark Waters Romance Comedy
716594,no man of god,2021.0,Elijah Wood,Luke Kirby,Aleksa Palladino,Amber Sealey,Crime History Drama,Elijah Wood Luke Kirby Aleksa Palladino Amber Sealey Crime History Drama
828305,rushed,2021.0,Vibeke Muasya (director); Siobhan Fallon Hogan (screenplay),Siobhan Fallon Hogan,Robert Patrick,Vibeke Muasya,Thriller Drama,Vibeke Muasya (director); Siobhan Fallon Hogan (screenplay) Siobhan Fallon Hogan Robert Patrick Vibeke Muasya Thriller Drama
785457,afterlife of the party,2021.0,Victoria Justice,Midori Francis,Timothy Renouf,Stephen Herek,Fantasy Comedy Drama,Victoria Justice Midori Francis Timothy Renouf Stephen Herek Fantasy Comedy Drama
566525,shang-chi and the legend of the ten rings,2021.0,Simu Liu,Awkwafina,Meng'er Zhang,Destin Daniel Cretton,Action Adventure Fantasy,Simu Liu Awkwafina Meng'er Zhang Destin Daniel Cretton Action Adventure Fantasy
593910,cinderella,2021.0,Kay Cannon (director/screenwriter); Camila Cabello,Idina Menzel,Nicholas Galitzine,"Kay Cannon (director/screenwriter); Camila Cabello, Idina Menzel, Nicholas Galitzine, Minnie Driver, Pierce Brosnan, Billy Porter",Fantasy Romance Comedy,"Kay Cannon (director/screenwriter); Camila Cabello Idina Menzel Nicholas Galitzine Kay Cannon (director/screenwriter); Camila Cabello, Idina Menzel, Nicholas Galitzine, Minnie Driver, Pierce Brosnan, Billy Porter Fantasy Romance Comedy"
649394,worth,2021.0,Michael Keaton,Stanley Tucci,Amy Ryan,Sara Colangelo,History Drama,Michael Keaton Stanley Tucci Amy Ryan Sara Colangelo History Drama
713711,the gateway,2021.0,Shea Whigham,Olivia Munn,Frank Grillo,Michele Civetta,Crime Drama Action,Shea Whigham Olivia Munn Frank Grillo Michele Civetta Crime Drama Action
656991,wild indian,2021.0,Michael Greyeyes,Chaske Spencer,Jesse Eisenberg,"Lyle Mitcell Corbine, Jr.",Crime Drama Thriller,"Michael Greyeyes Chaske Spencer Jesse Eisenberg Lyle Mitcell Corbine, Jr. Crime Drama Thriller"
769364,we need to do something,2021.0,Sean King O'Grady (director); Max Booth III (screenwriter); Sierra McCormick,Vinessa Shaw,Pat Healy,Sean King O'Grady,Horror Mystery,Sean King O'Grady (director); Max Booth III (screenwriter); Sierra McCormick Vinessa Shaw Pat Healy Sean King O'Grady Horror Mystery
597891,kate,2021.0,Mary Elizabeth Winstead,Miku Martineau,Woody Harrelson,Cedric Nicolas-Troyan,Action,Mary Elizabeth Winstead Miku Martineau Woody Harrelson Cedric Nicolas-Troyan Action
624899,everybody's talking about jamie,2021.0,Max Harwood,Sarah Lancashire,Lauren Patel,Jonathan Butterell,Drama Comedy,Max Harwood Sarah Lancashire Lauren Patel Jonathan Butterell Drama Comedy
619778,malignant,2021.0,Annabelle Wallis,Maddie Hasson,George Young,James Wan,Horror Mystery Thriller,Annabelle Wallis Maddie Hasson George Young James Wan Horror Mystery Thriller
628914,queenpins,2021.0,Kristen Bell,Kirby Howell-Baptiste,Paul Walter Hauser,"Aron Gaudet, Gita Pullapilly (directors/screenplay); Kristen Bell, Kirby Howell-Baptiste, Paul Walter Hauser, Bebe Rexha, Vince Vaughn",Comedy Crime,"Kristen Bell Kirby Howell-Baptiste Paul Walter Hauser Aron Gaudet, Gita Pullapilly (directors/screenplay); Kristen Bell, Kirby Howell-Baptiste, Paul Walter Hauser, Bebe Rexha, Vince Vaughn Comedy Crime"
643532,the card counter,2021.0,Oscar Isaac,Tiffany Haddish,Tye Sheridan,Paul Schrader,Drama Crime Thriller,Oscar Isaac Tiffany Haddish Tye Sheridan Paul Schrader Drama Crime Thriller
727333,come from away,2021.0,Petrina Bromley,Jenn Colella,De'Lon Grant,Christopher Ashley,Comedy Drama,Petrina Bromley Jenn Colella De'Lon Grant Christopher Ashley Comedy Drama
645710,the voyeurs,2021.0,Sydney Sweeney,Justice Smith,Ben Hardy,Michael Mohan,Thriller,Sydney Sweeney Justice Smith Ben Hardy Michael Mohan Thriller
665896,small engine repair,2021.0,Jon Bernthal,Shea Whigham,Jordana Spiro,John Pollono,Drama Thriller Comedy,Jon Bernthal Shea Whigham Jordana Spiro John Pollono Drama Thriller Comedy
795530,language lessons,2021.0,Natalie Morales (director/screenplay),Mark Duplass (screenplay),Natalie Morales,Natalie Morales,Drama Comedy Romance,Natalie Morales (director/screenplay) Mark Duplass (screenplay) Natalie Morales Natalie Morales Drama Comedy Romance
858385,show me the father,2021.0,Rick Altizer (director); Sherman Smith,Tony Evans,Steven Kendrick,Rick Altizer,Documentary,Rick Altizer (director); Sherman Smith Tony Evans Steven Kendrick Rick Altizer Documentary
859860,catch the bullet,2021.0,Jay Pickett,Peter Facinelli,Tom Skerritt,Michael Feifer,Western Action,Jay Pickett Peter Facinelli Tom Skerritt Michael Feifer Western Action
656609,dating and new york,2021.0,Francesca Reale,Jaboukie Young-White,Catherine Cohen,Jonah Feingold,Comedy Romance,Francesca Reale Jaboukie Young-White Catherine Cohen Jonah Feingold Comedy Romance
520963,bad candy,2021.0,Zach Galligan,Derek Russo,Corey Taylor,"Scott B. Hansen, Desiree Connell",Horror,"Zach Galligan Derek Russo Corey Taylor Scott B. Hansen, Desiree Connell Horror"
858097,generation wrecks,2021.0,Bridget McGarry,Victoria Leigh,Okieriete Onaodowan,Kevin T. Morales,Comedy Drama,Bridget McGarry Victoria Leigh Okieriete Onaodowan Kevin T. Morales Comedy Drama
750253,my son,2021.0,James McAvoy,Claire Foy,Gary Lewis,Christian Carion,Thriller Mystery Drama Crime,James McAvoy Claire Foy Gary Lewis Christian Carion Thriller Mystery Drama Crime
739990,nightbooks,2021.0,Winslow Fegley,Lidya Jewett,Krysten Ritter,David Yarovesky,Fantasy Family Horror,Winslow Fegley Lidya Jewett Krysten Ritter David Yarovesky Fantasy Family Horror
468225,the starling,2021.0,Theodore Melfi (director); Matt Harris (screenpaly); Melissa McCarthy,Chris O'Dowd,Timothy Olyphant,Theodore Melfi,Drama,Theodore Melfi (director); Matt Harris (screenpaly); Melissa McCarthy Chris O'Dowd Timothy Olyphant Theodore Melfi Drama
601470,the eyes of tammy faye,2021.0,Jessica Chastain,Andrew Garfield,Cherry Jones,Michael Showalter,Drama History,Jessica Chastain Andrew Garfield Cherry Jones Michael Showalter Drama History
749274,cry macho,2021.0,Clint Eastwood,Dwight Yoakam,Eduardo Minett,Clint Eastwood,Drama Western,Clint Eastwood Dwight Yoakam Eduardo Minett Clint Eastwood Drama Western
738652,copshop,2021.0,Gerard Butler,Frank Grillo,Alexis Louder,Joe Carnahan,Thriller Crime Action,Gerard Butler Frank Grillo Alexis Louder Joe Carnahan Thriller Crime Action
644089,blue bayou,2021.0,Justin Chon,Alicia Vikander,Mark O'Brien,Justin Chon,Drama,Justin Chon Alicia Vikander Mark O'Brien Justin Chon Drama
523638,prisoners of the ghostland,2021.0,Nicolas Cage,Sofia Boutella,Bill Moseley,Sion Sono,Action Fantasy Horror,Nicolas Cage Sofia Boutella Bill Moseley Sion Sono Action Fantasy Horror
669659,best sellers,2021.0,Michael Caine,Aubrey Plaza,Scott Speedman,Lina Roessler,Comedy Drama,Michael Caine Aubrey Plaza Scott Speedman Lina Roessler Comedy Drama
761388,lady of the manor,2021.0,Melanie Lynskey,Judy Greer,Justin Long,"Justin Long, Christian Long (directors/screenplay); Melanie Lynskey, Judy Greer, Justin Long, Ryan Phillippe, Luis Guzmán",Comedy Fantasy,"Melanie Lynskey Judy Greer Justin Long Justin Long, Christian Long (directors/screenplay); Melanie Lynskey, Judy Greer, Justin Long, Ryan Phillippe, Luis Guzmán Comedy Fantasy"
653572,the nowhere inn,2021.0,Annie Clark,Carrie Brownstein,Dakota Johnson,Bill Benz,Comedy Drama Music,Annie Clark Carrie Brownstein Dakota Johnson Bill Benz Comedy Drama Music
776589,my name is pauli murray,2021.0,Betsy West,Julie Cohen (director); Talleah Bridges McMahon,Julie Cohen,"Betsy West, Julie Cohen",Documentary,"Betsy West Julie Cohen (director); Talleah Bridges McMahon Julie Cohen Betsy West, Julie Cohen Documentary"
647557,the killing of kenneth chamberlain,2021.0,Frankie Faison,Steve O'Connell,Enrico Natale,David Midell,Drama,Frankie Faison Steve O'Connell Enrico Natale David Midell Drama
785752,intrusion,2021.0,Freida Pinto,Logan Marshall-Green,Robert John Burke,Adam Salky,Thriller,Freida Pinto Logan Marshall-Green Robert John Burke Adam Salky Thriller
597316,my little pony: a new generation,2021.0,Vanessa Hudgens,Kimiko Glenn,James Marsden,"Robert Cullen, Jose Ucha",Animation Family Fantasy Comedy Adventure,"Vanessa Hudgens Kimiko Glenn James Marsden Robert Cullen, Jose Ucha Animation Family Fantasy Comedy Adventure"
567690,dear evan hansen,2021.0,Ben Platt,Kaitlyn Dever,Amandla Stenberg,Stephen Chbosky,Drama,Ben Platt Kaitlyn Dever Amandla Stenberg Stephen Chbosky Drama
567748,the guilty,2021.0,Jake Gyllenhaal,Ethan Hawke,Riley Keough,Antoine Fuqua,Drama Thriller,Jake Gyllenhaal Ethan Hawke Riley Keough Antoine Fuqua Drama Thriller
